orgnavn,enhedsnummer_deltager,enhedsnummer_virksomhed,vaerdinavn,vaerdi,gyldigfra,gyldigtil,enhedstype_deltager,cvrnummer_deltager,cvrnummer_virksomhed
Revision,4001991026,4000908507,FUNKTION,REVISION,2016-10-07,2018-10-30,VIRKSOMHED,25578198,15524545
Revision,5429341,4000908507,FUNKTION,REVISION,2012-09-12,2016-10-07,VIRKSOMHED,33780524,15524545
Revision,4000769917,4000961924,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,18138484
Revision,4000769917,4000987675,FUNKTION,REVISION,2013-05-22,2200-01-01,VIRKSOMHED,33771231,19228509
Revision,4000769917,4000903834,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,15798416
Revision,4000769917,4000974864,FUNKTION,REVISION,2015-10-22,2200-01-01,VIRKSOMHED,33771231,18939576
Revision,3919275,4000974864,FUNKTION,REVISION,2006-08-07,2015-10-22,VIRKSOMHED,29695636,18939576
Revision,4000769917,4000986512,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,19215903
Revision,4000769917,4000952825,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,17981684
Revision,4000769917,4001067977,FUNKTION,REVISION,2011-07-01,2017-12-21,VIRKSOMHED,33771231,21429597
Revision,4000769917,4001077239,FUNKTION,REVISION,2011-07-01,2016-06-06,VIRKSOMHED,33771231,21496480
Revision,4268465,4001077239,FUNKTION,REVISION,2016-06-06,2016-06-10,VIRKSOMHED,28113374,21496480
Revision,4000769917,4001093427,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,21858609
Revision,4000769917,4001034581,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,20456078
Revision,4000769917,4001105985,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,24242781
Revision,4000769917,4001032950,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,20499192
Revision,4000769917,4001060420,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,21144142
Revision,4000769917,4001067438,FUNKTION,REVISION,2011-09-22,2200-01-01,VIRKSOMHED,33771231,21332410
Revision,4000769917,4001018731,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,20309687
Revision,4000769917,4001035858,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,20666072
Revision,4000769917,4001016145,FUNKTION,REVISION,2013-05-27,2200-01-01,VIRKSOMHED,33771231,20052902
Revision,4000769917,4001088238,FUNKTION,REVISION,2012-10-12,2200-01-01,VIRKSOMHED,33771231,21388939
Revision,4000769917,4001058197,FUNKTION,REVISION,2017-06-09,2200-01-01,VIRKSOMHED,33771231,21121991
Revision,2165320,4001058197,FUNKTION,REVISION,2010-12-15,2017-06-09,VIRKSOMHED,20222670,21121991
Revision,4000769917,4001015616,FUNKTION,REVISION,2011-11-03,2200-01-01,VIRKSOMHED,33771231,19755193
Revision,4000769917,4001058672,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,21093106
Revision,4000769917,4001107064,FUNKTION,REVISION,2011-09-29,2200-01-01,VIRKSOMHED,33771231,24245071
Revision,4000769917,4001019757,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,20192208
Revision,4000769917,4001079742,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,21716200
Revision,4000769917,4001030721,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,20400285
Revision,4000769917,4001014711,FUNKTION,REVISION,2017-05-23,2200-01-01,VIRKSOMHED,33771231,19883442
Revision,2601988,4001014711,FUNKTION,REVISION,2009-01-06,2017-05-23,VIRKSOMHED,25635868,19883442
Revision,4000769917,4001017250,FUNKTION,REVISION,2018-04-16,2200-01-01,VIRKSOMHED,33771231,19986292
Revision,3369870,4001017250,FUNKTION,REVISION,2013-10-31,2018-04-16,VIRKSOMHED,19263096,19986292
Revision,4000769917,4001073775,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,21620378
Revision,4000769917,4001019585,FUNKTION,REVISION,2015-12-02,2200-01-01,VIRKSOMHED,33771231,20343443
Revision,5914976,4001019585,FUNKTION,REVISION,2013-09-17,2015-12-02,VIRKSOMHED,35382879,20343443
Revision,4000769917,4001069183,FUNKTION,REVISION,2011-07-01,2015-03-12,VIRKSOMHED,33771231,21416932
Revision,5950390,4001069183,FUNKTION,REVISION,2015-03-12,2200-01-01,VIRKSOMHED,35257691,21416932
Revision,4000769917,4001099794,FUNKTION,REVISION,2011-07-01,2018-09-26,VIRKSOMHED,33771231,24240010
Revision,4001991026,4001099794,FUNKTION,REVISION,2018-09-26,2200-01-01,VIRKSOMHED,25578198,24240010
Revision,4000769917,4001042334,FUNKTION,REVISION,2014-06-30,2015-08-17,VIRKSOMHED,33771231,20810475
Revision,4000769917,4001069070,FUNKTION,REVISION,2011-07-01,2016-10-27,VIRKSOMHED,33771231,21302279
Revision,4000769917,4001055952,FUNKTION,REVISION,2013-09-09,2200-01-01,VIRKSOMHED,33771231,21205370
Revision,4000769917,4001060758,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,21146242
Revision,4000769917,4001115017,FUNKTION,REVISION,2011-07-01,2015-09-15,VIRKSOMHED,33771231,33808518
Revision,4001991026,4001115017,FUNKTION,REVISION,2015-09-15,2200-01-01,VIRKSOMHED,25578198,33808518
Revision,4000769917,4001047944,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,20594977
Revision,4000769917,4001094342,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,21833649
Revision,4000769917,4001030641,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,20560673
Revision,4000769917,4001059032,FUNKTION,REVISION,2014-04-10,2200-01-01,VIRKSOMHED,33771231,21109304
Revision,4000769917,4001059032,FUNKTION,REVISION,2011-07-01,2014-04-10,VIRKSOMHED,33771231,21109304
Revision,4000769917,4001104794,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,24167410
Revision,4000769917,4001114728,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,29476012
Revision,4000769917,4001108468,FUNKTION,REVISION,2013-05-28,2200-01-01,VIRKSOMHED,33771231,24206998
Revision,4000769917,4001090406,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,21766674
Revision,4000769917,4001120049,FUNKTION,REVISION,2018-08-06,2200-01-01,VIRKSOMHED,33771231,28235313
Revision,2165320,4001120049,FUNKTION,REVISION,2010-09-01,2018-08-06,VIRKSOMHED,20222670,28235313
Revision,4000769917,4001100197,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,26681111
Revision,4000769917,4001105301,FUNKTION,REVISION,2012-04-26,2200-01-01,VIRKSOMHED,33771231,24233359
Revision,4000769917,4001097489,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,21790346
Revision,4000769917,4001101923,FUNKTION,REVISION,2013-05-28,2200-01-01,VIRKSOMHED,33771231,24212114
Revision,4000769917,4001035380,FUNKTION,REVISION,2011-07-01,2015-11-26,VIRKSOMHED,33771231,20631287
Revision,4000769917,4001042754,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,20962607
Revision,4000769917,4001031612,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,20409584
Revision,4000769917,4001047510,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,20437499
Revision,4000769917,4001045835,FUNKTION,REVISION,2011-07-01,2016-02-05,VIRKSOMHED,33771231,20710675
Revision,2165320,4001045835,FUNKTION,REVISION,2016-02-05,2200-01-01,VIRKSOMHED,20222670,20710675
Revision,4000769917,4001024946,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,20172800
Revision,4000769917,4001100068,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,23343118
Revision,4000769917,4001070230,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,21431516
Revision,4000769917,4001063922,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,21358010
Revision,4000769917,4001100278,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,24257185
Revision,4000769917,4001017957,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,20007117
Revision,4000769917,4001106558,FUNKTION,REVISION,2012-05-15,2200-01-01,VIRKSOMHED,33771231,24257479
Revision,4000769917,4001061842,FUNKTION,REVISION,2011-07-01,2014-12-15,VIRKSOMHED,33771231,21164216
Revision,4000769917,4001066905,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,21411191
Revision,4000769917,4001019726,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,20186372
Revision,4000769917,4001017625,FUNKTION,REVISION,2012-04-26,2200-01-01,VIRKSOMHED,33771231,19989348
Revision,4000769917,4001076624,FUNKTION,REVISION,2013-11-04,2200-01-01,VIRKSOMHED,33771231,21270776
Revision,4000769917,4001056859,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,21210498
Revision,4000769917,4001019577,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,20343249
Revision,4000769917,4001039199,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,20470399
Revision,4000769917,4001074305,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,21340006
Revision,4000769917,4001022103,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,20247800
Revision,4000769917,4001103805,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,24237834
Revision,4000769917,4001097182,FUNKTION,REVISION,2012-05-30,2200-01-01,VIRKSOMHED,33771231,21906689
Revision,4000769917,4001085629,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,21806374
Revision,4000769917,4001039102,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,20575786
Revision,4000769917,4001113949,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,33345828
Revision,4000769917,4001067582,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,21511943
Revision,4000769917,4001121923,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,40215417
Revision,4000769917,4001024753,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,20030305
Revision,4000769917,4001113545,FUNKTION,REVISION,2011-08-22,2200-01-01,VIRKSOMHED,33771231,32788718
Revision,4000769917,4001091483,FUNKTION,REVISION,2011-07-01,2017-01-05,VIRKSOMHED,33771231,21784699
Revision,4006486467,4001091483,FUNKTION,REVISION,2017-01-05,2200-01-01,VIRKSOMHED,37557064,21784699
Revision,4000769917,4001030480,FUNKTION,REVISION,2011-05-30,2200-01-01,VIRKSOMHED,33771231,20545933
Revision,4000769917,4001041608,FUNKTION,REVISION,2012-09-27,2200-01-01,VIRKSOMHED,33771231,20940778
Revision,4000769917,4001115920,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,33063415
Revision,4000769917,4001053389,FUNKTION,REVISION,2016-08-05,2200-01-01,VIRKSOMHED,33771231,20973277
Revision,2165320,4001053389,FUNKTION,REVISION,2013-11-08,2016-08-05,VIRKSOMHED,20222670,20973277
Revision,4000769917,4001078532,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,21682977
Revision,4000769917,4001122183,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,30832116
Revision,4000769917,4001040744,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,20758236
Revision,4000769917,4001102693,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,24205576
Revision,4000769917,4001058407,FUNKTION,REVISION,2011-07-01,2015-05-04,VIRKSOMHED,33771231,21199109
Revision,4005930530,4001058407,FUNKTION,REVISION,2015-05-04,2200-01-01,VIRKSOMHED,36560509,21199109
Revision,4000769917,4001118662,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,29883718
Revision,4000769917,4001029332,FUNKTION,REVISION,2016-05-27,2200-01-01,VIRKSOMHED,33771231,20680873
Revision,4000684976,4001029332,FUNKTION,REVISION,1998-07-14,2016-05-27,PERSON,-1,20680873
Revision,4000769917,4001120249,FUNKTION,REVISION,2013-09-20,2200-01-01,VIRKSOMHED,33771231,31753112
Revision,4000769917,4001066397,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,21409839
Revision,4000769917,4001061439,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,21023884
Revision,4000769917,4001091910,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,21816272
Revision,4000769917,4001122177,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,30826914
Revision,4000769917,4001106814,FUNKTION,REVISION,2018-05-22,2200-01-01,VIRKSOMHED,33771231,24257886
Revision,5665289,4001106814,FUNKTION,REVISION,2012-07-01,2018-05-22,VIRKSOMHED,34589992,24257886
Revision,4000769917,4001109031,FUNKTION,REVISION,2013-02-27,2200-01-01,VIRKSOMHED,33771231,24208362
Revision,4000769917,4001113611,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,32349110
Revision,4000769917,4001102669,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,24205215
Revision,4000769917,4001117347,FUNKTION,REVISION,2011-07-01,2014-10-23,VIRKSOMHED,33771231,30205618
Revision,2165320,4001117347,FUNKTION,REVISION,2014-10-23,2200-01-01,VIRKSOMHED,20222670,30205618
Revision,4000769917,4001041299,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,20775149
Revision,4000769917,4001099640,FUNKTION,REVISION,2011-07-01,2018-10-18,VIRKSOMHED,33771231,24221415
Revision,4001991026,4001099640,FUNKTION,REVISION,2018-10-18,2200-01-01,VIRKSOMHED,25578198,24221415
Revision,4000769917,4001062392,FUNKTION,REVISION,2016-10-26,2200-01-01,VIRKSOMHED,33771231,20896949
Revision,3743010,4001062392,FUNKTION,REVISION,2006-08-23,2016-10-26,VIRKSOMHED,21860506,20896949
Revision,4000769917,4001080586,FUNKTION,REVISION,2014-05-27,2200-01-01,VIRKSOMHED,33771231,21705535
Revision,5538780,4001080586,FUNKTION,REVISION,2012-02-15,2014-05-27,VIRKSOMHED,34209936,21705535
Revision,4000769917,4001123218,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,37150711
Revision,4000769917,4001105870,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,23452715
Revision,4000769917,4001017884,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,19835901
Revision,4000769917,4001143425,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,49639910
Revision,4000769917,4001132904,FUNKTION,REVISION,2011-07-01,2017-05-18,VIRKSOMHED,33771231,36432128
Revision,4000769917,4001159906,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,62550511
Revision,4000769917,4001154842,FUNKTION,REVISION,2011-07-01,2019-01-08,VIRKSOMHED,33771231,62011513
Revision,4000769917,4001163827,FUNKTION,REVISION,2011-07-01,2017-12-27,VIRKSOMHED,33771231,56841016
Revision,4000769917,4001157544,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,53376614
Revision,4000769917,4001163259,FUNKTION,REVISION,2011-07-01,2014-09-25,VIRKSOMHED,33771231,58239410
Revision,4000769917,4001127503,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,36772115
Revision,4000769917,4001146081,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,38732919
Revision,4000769917,4001165157,FUNKTION,REVISION,2012-02-01,2200-01-01,VIRKSOMHED,33771231,65337819
Revision,4000769917,4001154253,FUNKTION,REVISION,2011-07-01,2016-11-11,VIRKSOMHED,33771231,56365311
Revision,4000933888,4001154253,FUNKTION,REVISION,2016-01-14,2200-01-01,VIRKSOMHED,17250981,56365311
Revision,4000769917,4001150722,FUNKTION,REVISION,2011-11-29,2016-03-16,VIRKSOMHED,33771231,53288928
Revision,4000769917,4001169120,FUNKTION,REVISION,2012-04-23,2200-01-01,VIRKSOMHED,33771231,59198513
Revision,4000769917,4001175246,FUNKTION,REVISION,2011-07-01,2014-05-02,VIRKSOMHED,33771231,66031012
Revision,4874376,4001175246,FUNKTION,REVISION,2014-05-02,2200-01-01,VIRKSOMHED,32285201,66031012
Revision,4000769917,4001142029,FUNKTION,REVISION,2013-01-18,2200-01-01,VIRKSOMHED,33771231,44065118
Revision,4000769917,4001161318,FUNKTION,REVISION,2013-10-08,2016-05-12,VIRKSOMHED,33771231,61147713
Revision,4000769917,4001156605,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,62953519
Revision,4000769917,4001174395,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,64119818
Revision,4000769917,4001162495,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,62532319
Revision,4000769917,4001172122,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,67758919
Revision,4000769917,4001125390,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,37851515
Revision,4000769917,4001135268,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,35497714
Revision,4000769917,4001134949,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,35451714
Revision,4000769917,4001153943,FUNKTION,REVISION,2014-04-09,2200-01-01,VIRKSOMHED,33771231,54879415
Revision,5105513,4001153943,FUNKTION,REVISION,2009-04-22,2014-04-09,VIRKSOMHED,26052394,54879415
Revision,4000769917,4001126072,FUNKTION,REVISION,2014-03-12,2200-01-01,VIRKSOMHED,33771231,42391719
Revision,5105513,4001126072,FUNKTION,REVISION,2010-09-21,2014-03-12,VIRKSOMHED,26052394,42391719
Revision,4000769917,4001175355,FUNKTION,REVISION,2013-09-13,2200-01-01,VIRKSOMHED,33771231,63271012
Revision,4000769917,4001172774,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,64427512
Revision,4000769917,4001169953,FUNKTION,REVISION,2011-07-01,2015-11-18,VIRKSOMHED,33771231,65653818
Revision,5538780,4001169953,FUNKTION,REVISION,2015-11-18,2200-01-01,VIRKSOMHED,34209936,65653818
Revision,4000769917,4001138979,FUNKTION,REVISION,2011-07-01,2015-11-11,VIRKSOMHED,33771231,45478319
Revision,2165320,4001138979,FUNKTION,REVISION,2015-11-11,2200-01-01,VIRKSOMHED,20222670,45478319
Revision,4000769917,4001162521,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,62545313
Revision,4000769917,4001174138,FUNKTION,REVISION,2011-11-03,2014-04-28,VIRKSOMHED,33771231,66234215
Revision,4000769917,4001158245,FUNKTION,REVISION,2011-11-14,2200-01-01,VIRKSOMHED,33771231,53694217
Revision,4000769917,4001162400,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,58154717
Revision,4000769917,4001130068,FUNKTION,REVISION,2011-07-01,2016-06-07,VIRKSOMHED,33771231,41424311
Revision,4000769917,4001142075,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,47458714
Revision,4000769917,4001174976,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,63203211
Revision,4000769917,4001168530,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,60176019
Revision,4000769917,4001137076,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,44139812
Revision,4000769917,4001133231,FUNKTION,REVISION,2011-07-01,2014-09-19,VIRKSOMHED,33771231,42165913
Revision,4001991026,4001133231,FUNKTION,REVISION,2014-09-19,2200-01-01,VIRKSOMHED,25578198,42165913
Revision,4000769917,4001136595,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,41118814
Revision,4000769917,4001128090,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,35069712
Revision,4000769917,4001124216,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,36095210
Revision,4000769917,4001159224,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,60720428
Revision,4000769917,4001153068,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,50361918
Revision,4000769917,4001134085,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,48456316
Revision,4000769917,4001134128,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,46396111
Revision,4000769917,4001136649,FUNKTION,REVISION,2011-09-26,2200-01-01,VIRKSOMHED,33771231,45240118
Revision,4000769917,4001153447,FUNKTION,REVISION,2012-10-11,2200-01-01,VIRKSOMHED,33771231,54055412
Revision,4000769917,4001154636,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,54037317
Revision,4000769917,4001132644,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,46290828
Revision,4000769917,4001130501,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,37317314
Revision,4000769917,4001158703,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,56912614
Revision,4000769917,4001146448,FUNKTION,REVISION,2018-11-16,2200-01-01,VIRKSOMHED,33771231,45062813
Revision,4000769917,4001146448,FUNKTION,REVISION,2012-05-30,2018-11-15,VIRKSOMHED,33771231,45062813
Revision,4000769917,4001154556,FUNKTION,REVISION,2013-11-22,2200-01-01,VIRKSOMHED,33771231,56389814
Revision,4000769917,4001138823,FUNKTION,REVISION,2011-05-27,2200-01-01,VIRKSOMHED,33771231,46064712
Revision,4000769917,4001175181,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,63989010
Revision,4000769917,4001169477,FUNKTION,REVISION,2015-10-23,2200-01-01,VIRKSOMHED,33771231,66652912
Revision,5914976,4001169477,FUNKTION,REVISION,2013-08-14,2015-10-23,VIRKSOMHED,35382879,66652912
Revision,4000769917,4001145240,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,43335316
Revision,4000769917,4001159443,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,62676019
Revision,4000769917,4001143408,FUNKTION,REVISION,2018-08-01,2200-01-01,VIRKSOMHED,33771231,47982715
Revision,5538780,4001143408,FUNKTION,REVISION,2012-04-24,2018-08-01,VIRKSOMHED,34209936,47982715
Revision,4000769917,4001135240,FUNKTION,REVISION,2012-08-31,2015-12-08,VIRKSOMHED,33771231,40157115
Revision,4000769917,4001174417,FUNKTION,REVISION,2015-03-23,2200-01-01,VIRKSOMHED,33771231,64132113
Revision,2165320,4001174417,FUNKTION,REVISION,2002-04-18,2015-03-23,VIRKSOMHED,20222670,64132113
Revision,4000769917,4001171878,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,64855417
Revision,4000769917,4001158655,FUNKTION,REVISION,2011-07-01,2018-06-22,VIRKSOMHED,33771231,61016317
Revision,4001991026,4001158655,FUNKTION,REVISION,2018-06-22,2200-01-01,VIRKSOMHED,25578198,61016317
Revision,4000769917,4001155973,FUNKTION,REVISION,2012-12-01,2200-01-01,VIRKSOMHED,33771231,58976911
Revision,4000769917,4001156788,FUNKTION,REVISION,2014-06-10,2200-01-01,VIRKSOMHED,33771231,50445410
Revision,3059972,4001156788,FUNKTION,REVISION,1974-12-31,2014-06-10,VIRKSOMHED,54879911,50445410
Revision,4000769917,4001127979,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,39582910
Revision,4000769917,4001128911,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,35152113
Revision,4000769917,4001131036,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,36988312
Revision,4000769917,4001198943,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,73103215
Revision,4000769917,4001251445,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,25131053
Revision,4000769917,4001218866,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,83257717
Revision,4000769917,4001234842,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,85931911
Revision,4000769917,4001192758,FUNKTION,REVISION,2011-07-01,2019-01-18,VIRKSOMHED,33771231,73785618
Revision,4000769917,4001189975,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,71056619
Revision,4000769917,4001175417,FUNKTION,REVISION,2011-09-26,2200-01-01,VIRKSOMHED,33771231,66328716
Revision,4000769917,4001236262,FUNKTION,REVISION,2011-07-01,2014-10-01,VIRKSOMHED,33771231,89995515
Revision,4000769917,4001242912,FUNKTION,REVISION,2012-10-31,2200-01-01,VIRKSOMHED,33771231,25019202
Revision,4000769917,4001185139,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,70539128
Revision,4000769917,4001221372,FUNKTION,REVISION,2017-08-10,2200-01-01,VIRKSOMHED,33771231,82983228
Revision,2165320,4001221372,FUNKTION,REVISION,1998-10-07,2017-08-10,VIRKSOMHED,20222670,82983228
Revision,4000769917,4001251907,FUNKTION,REVISION,2010-05-20,2200-01-01,VIRKSOMHED,33771231,25165160
Revision,4000769917,4001211036,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,77144714
Revision,4000769917,4001248883,FUNKTION,REVISION,2011-07-01,2017-05-30,VIRKSOMHED,33771231,25054385
Revision,4000769917,4001204720,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,76950016
Revision,4000769917,4001236501,FUNKTION,REVISION,2011-07-01,2015-06-30,VIRKSOMHED,33771231,87846113
Revision,4000769917,4001177430,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,67186419
Revision,4000769917,4001204762,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,78861010
Revision,4000769917,4001182412,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,69310613
Revision,4000769917,4001197739,FUNKTION,REVISION,2011-07-01,2015-08-26,VIRKSOMHED,33771231,73216214
Revision,4000769917,4001183256,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,68497914
Revision,4000769917,4001224431,FUNKTION,REVISION,2011-07-01,2200-01-01,VIRKSOMHED,33771231,87301915
Revision,4000769917,4001221728,FUNKTION,REVISION,2011-07-01,2016-04-20,VIRKSOMHED,33771231,83031212
Revision,4005930530,4001221728,FUNKTION,REVISION,2016-04-20,2200-01-01,VIRKSOMHED,36560509,83031212
Revision,4000769917,4001178914,FUNKTION,REVISION,2012-10-02,2200-01-01,VIRKSOMHED,33771231,62714018
